Year,Month,Base/Project,LOBGroup,CostCategory,PlanRate
2024,7,Project,LOB_Group_8,Cost_Category_14,77585.55
2024,7,Base,LOB_Group_8,Cost_Category_15,91355.28
2024,7,Base,LOB_Group_8,Cost_Category_16,99332.42
2024,8,Project,LOB_Group_1,Cost_Category_1,57973.44
2024,8,Base,LOB_Group_1,Cost_Category_2,76074.18
2024,8,Base,LOB_Group_1,Cost_Category_3,95667.65
2024,8,Base,LOB_Group_1,Cost_Category_4,16053.31
2024,8,Base,LOB_Group_1,Cost_Category_5,10802.99
2024,8,Base,LOB_Group_1,Cost_Category_6,53544.03
2024,8,Project,LOB_Group_1,Cost_Category_7,57749.41
2024,8,Project,LOB_Group_1,Cost_Category_8,55625.64
2024,8,Project,LOB_Group_1,Cost_Category_9,49004.05
2024,8,Project,LOB_Group_1,Cost_Category_10,68488.69
2024,8,Base,LOB_Group_1,Cost_Category_11,74491.38
2024,8,Base,LOB_Group_1,Cost_Category_12,75305.64
2024,8,Base,LOB_Group_1,Cost_Category_13,99331.28
2024,8,Project,LOB_Group_1,Cost_Category_14,49628.39
2024,8,Project,LOB_Group_1,Cost_Category_15,66157.28
2024,8,Project,LOB_Group_1,Cost_Category_16,6739.7
2024,8,Project,LOB_Group_2,Cost_Category_1,11592.87
2024,8,Base,LOB_Group_2,Cost_Category_2,5816.25
2024,8,Project,LOB_Group_2,Cost_Category_3,76914.73
2024,8,Base,LOB_Group_2,Cost_Category_4,39840.65
2024,8,Base,LOB_Group_2,Cost_Category_5,72779.44
2024,8,Project,LOB_Group_2,Cost_Category_6,30984.26
2024,8,Project,LOB_Group_2,Cost_Category_7,47345.74
2024,8,Project,LOB_Group_2,Cost_Category_8,24068.07
2024,8,Project,LOB_Group_2,Cost_Category_9,10391.68
2024,8,Base,LOB_Group_2,Cost_Category_10,69826.05
2024,8,Base,LOB_Group_2,Cost_Category_11,52725.44
2024,8,Project,LOB_Group_2,Cost_Category_12,98320.0
2024,8,Base,LOB_Group_2,Cost_Category_13,1505.0
2024,8,Project,LOB_Group_2,Cost_Category_14,64555.95
2024,8,Base,LOB_Group_2,Cost_Category_15,15768.75
2024,8,Base,LOB_Group_2,Cost_Category_16,41611.71
2024,8,Project,LOB_Group_3,Cost_Category_1,68780.94
2024,8,Base,LOB_Group_3,Cost_Category_2,35340.34
2024,8,Project,LOB_Group_3,Cost_Category_3,18050.41
2024,8,Project,LOB_Group_3,Cost_Category_4,53090.12
2024,8,Base,LOB_Group_3,Cost_Category_5,26304.91
2024,8,Project,LOB_Group_3,Cost_Category_6,13485.25
2024,8,Project,LOB_Group_3,Cost_Category_7,79202.26
2024,8,Base,LOB_Group_3,Cost_Category_8,15734.39
2024,8,Base,LOB_Group_3,Cost_Category_9,22005.65
2024,8,Project,LOB_Group_3,Cost_Category_10,66228.41
2024,8,Project,LOB_Group_3,Cost_Category_11,91850.1
2024,8,Base,LOB_Group_3,Cost_Category_12,14339.01
2024,8,Base,LOB_Group_3,Cost_Category_13,3287.1
2024,8,Base,LOB_Group_3,Cost_Category_14,29859.44
2024,8,Project,LOB_Group_3,Cost_Category_15,70826.48
2024,8,Base,LOB_Group_3,Cost_Category_16,52840.2
2024,8,Project,LOB_Group_4,Cost_Category_1,26679.36
2024,8,Project,LOB_Group_4,Cost_Category_2,3965.94
2024,8,Base,LOB_Group_4,Cost_Category_3,62840.67
2024,8,Project,LOB_Group_4,Cost_Category_4,34094.95
2024,8,Project,LOB_Group_4,Cost_Category_5,74867.71
2024,8,Base,LOB_Group_4,Cost_Category_6,31572.09
2024,8,Project,LOB_Group_4,Cost_Category_7,88620.65
2024,8,Base,LOB_Group_4,Cost_Category_8,73014.15
2024,8,Project,LOB_Group_4,Cost_Category_9,93517.22
2024,8,Base,LOB_Group_4,Cost_Category_10,17896.95
2024,8,Project,LOB_Group_4,Cost_Category_11,49032.56
2024,8,Project,LOB_Group_4,Cost_Category_12,52219.34
2024,8,Project,LOB_Group_4,Cost_Category_13,16357.62
2024,8,Base,LOB_Group_4,Cost_Category_14,95877.33
2024,8,Project,LOB_Group_4,Cost_Category_15,79074.86
2024,8,Project,LOB_Group_4,Cost_Category_16,66894.32
2024,8,Base,LOB_Group_5,Cost_Category_1,39290.39
2024,8,Project,LOB_Group_5,Cost_Category_2,21436.8
2024,8,Base,LOB_Group_5,Cost_Category_3,85881.41
2024,8,Project,LOB_Group_5,Cost_Category_4,88023.1
2024,8,Base,LOB_Group_5,Cost_Category_5,54692.5
2024,8,Base,LOB_Group_5,Cost_Category_6,18398.96
2024,8,Project,LOB_Group_5,Cost_Category_7,68305.27
2024,8,Base,LOB_Group_5,Cost_Category_8,81061.46
2024,8,Project,LOB_Group_5,Cost_Category_9,31989.75
2024,8,Project,LOB_Group_5,Cost_Category_10,29596.41
2024,8,Project,LOB_Group_5,Cost_Category_11,43444.53
2024,8,Project,LOB_Group_5,Cost_Category_12,95523.53
2024,8,Base,LOB_Group_5,Cost_Category_13,95453.92
2024,8,Project,LOB_Group_5,Cost_Category_14,1586.36
2024,8,Project,LOB_Group_5,Cost_Category_15,59440.01
2024,8,Project,LOB_Group_5,Cost_Category_16,36396.69
2024,8,Project,LOB_Group_6,Cost_Category_1,19317.7
2024,8,Base,LOB_Group_6,Cost_Category_2,44114.27
2024,8,Base,LOB_Group_6,Cost_Category_3,77258.79
2024,8,Base,LOB_Group_6,Cost_Category_4,25728.83
2024,8,Project,LOB_Group_6,Cost_Category_5,21535.54
2024,8,Project,LOB_Group_6,Cost_Category_6,14835.49
2024,8,Project,LOB_Group_6,Cost_Category_7,27115.61
2024,8,Project,LOB_Group_6,Cost_Category_8,63063.15
2024,8,Base,LOB_Group_6,Cost_Category_9,61263.97
2024,8,Base,LOB_Group_6,Cost_Category_10,59146.21
2024,8,Project,LOB_Group_6,Cost_Category_11,12119.58
2024,8,Base,LOB_Group_6,Cost_Category_12,62035.82
2024,8,Base,LOB_Group_6,Cost_Category_13,28654.64
2024,8,Base,LOB_Group_6,Cost_Category_14,2104.07
2024,8,Project,LOB_Group_6,Cost_Category_15,36788.52
2024,8,Project,LOB_Group_6,Cost_Category_16,39005.99
2024,8,Base,LOB_Group_7,Cost_Category_1,76519.88
2024,8,Base,LOB_Group_7,Cost_Category_2,64613.24
2024,8,Base,LOB_Group_7,Cost_Category_3,74580.0
2024,8,Project,LOB_Group_7,Cost_Category_4,11411.57
2024,8,Project,LOB_Group_7,Cost_Category_5,44375.98
2024,8,Project,LOB_Group_7,Cost_Category_6,19635.95
2024,8,Base,LOB_Group_7,Cost_Category_7,1364.35
2024,8,Project,LOB_Group_7,Cost_Category_8,6217.52
2024,8,Base,LOB_Group_7,Cost_Category_9,54425.26
2024,8,Base,LOB_Group_7,Cost_Category_10,95716.31
2024,8,Project,LOB_Group_7,Cost_Category_11,5269.38
2024,8,Base,LOB_Group_7,Cost_Category_12,41201.25
2024,8,Project,LOB_Group_7,Cost_Category_13,29184.39
2024,8,Project,LOB_Group_7,Cost_Category_14,18811.28
2024,8,Project,LOB_Group_7,Cost_Category_15,58767.67
2024,8,Base,LOB_Group_7,Cost_Category_16,86018.68
2024,8,Base,LOB_Group_8,Cost_Category_1,61330.34
2024,8,Project,LOB_Group_8,Cost_Category_2,35432.81
2024,8,Base,LOB_Group_8,Cost_Category_3,57883.22
2024,8,Project,LOB_Group_8,Cost_Category_4,57831.03
2024,8,Project,LOB_Group_8,Cost_Category_5,7472.97
2024,8,Project,LOB_Group_8,Cost_Category_6,75016.41
2024,8,Project,LOB_Group_8,Cost_Category_7,87167.57
2024,8,Project,LOB_Group_8,Cost_Category_8,63612.46
2024,8,Project,LOB_Group_8,Cost_Category_9,31019.99
2024,8,Project,LOB_Group_8,Cost_Category_10,74149.29
2024,8,Project,LOB_Group_8,Cost_Category_11,16346.87
2024,8,Base,LOB_Group_8,Cost_Category_12,60221.94
2024,8,Base,LOB_Group_8,Cost_Category_13,93382.25
2024,8,Base,LOB_Group_8,Cost_Category_14,16394.2
2024,8,Base,LOB_Group_8,Cost_Category_15,48589.01
2024,8,Base,LOB_Group_8,Cost_Category_16,6143.15
2024,9,Base,LOB_Group_1,Cost_Category_1,24402.97
2024,9,Base,LOB_Group_1,Cost_Category_2,58053.65
2024,9,Project,LOB_Group_1,Cost_Category_3,76331.77
2024,9,Base,LOB_Group_1,Cost_Category_4,76589.69
2024,9,Project,LOB_Group_1,Cost_Category_5,79653.44
2024,9,Project,LOB_Group_1,Cost_Category_6,24978.71
2024,9,Project,LOB_Group_1,Cost_Category_7,6823.85
2024,9,Project,LOB_Group_1,Cost_Category_8,78151.44
2024,9,Base,LOB_Group_1,Cost_Category_9,60263.99
2024,9,Project,LOB_Group_1,Cost_Category_10,11602.34
2024,9,Project,LOB_Group_1,Cost_Category_11,4807.88
2024,9,Project,LOB_Group_1,Cost_Category_12,11535.75
2024,9,Base,LOB_Group_1,Cost_Category_13,90722.8
2024,9,Project,LOB_Group_1,Cost_Category_14,77107.15
2024,9,Base,LOB_Group_1,Cost_Category_15,12096.37
2024,9,Base,LOB_Group_1,Cost_Category_16,22479.76
2024,9,Base,LOB_Group_2,Cost_Category_1,89717.4
2024,9,Base,LOB_Group_2,Cost_Category_2,5786.17
2024,9,Project,LOB_Group_2,Cost_Category_3,23377.32
2024,9,Base,LOB_Group_2,Cost_Category_4,75900.75
2024,9,Base,LOB_Group_2,Cost_Category_5,10766.9
2024,9,Project,LOB_Group_2,Cost_Category_6,19098.61
2024,9,Base,LOB_Group_2,Cost_Category_7,86304.43
2024,9,Base,LOB_Group_2,Cost_Category_8,53558.13
2024,9,Base,LOB_Group_2,Cost_Category_9,10335.76
2024,9,Project,LOB_Group_2,Cost_Category_10,47214.24
2024,9,Base,LOB_Group_2,Cost_Category_11,69682.25
2024,9,Project,LOB_Group_2,Cost_Category_12,43222.41
2024,9,Project,LOB_Group_2,Cost_Category_13,21386.81
2024,9,Base,LOB_Group_2,Cost_Category_14,56665.75
2024,9,Base,LOB_Group_2,Cost_Category_15,69160.08
2024,9,Base,LOB_Group_2,Cost_Category_16,62576.98
2024,9,Project,LOB_Group_3,Cost_Category_1,27530.35
2024,9,Project,LOB_Group_3,Cost_Category_2,64771.76
2024,9,Base,LOB_Group_3,Cost_Category_3,43962.8
2024,9,Base,LOB_Group_3,Cost_Category_4,23884.7
2024,9,Project,LOB_Group_3,Cost_Category_5,6174.98
2024,9,Project,LOB_Group_3,Cost_Category_6,85209.11
2024,9,Project,LOB_Group_3,Cost_Category_7,37576.43
2024,9,Project,LOB_Group_3,Cost_Category_8,66481.24
2024,9,Base,LOB_Group_3,Cost_Category_9,10432.68
2024,9,Base,LOB_Group_3,Cost_Category_10,8471.45
2024,9,Base,LOB_Group_3,Cost_Category_11,95066.15
2024,9,Project,LOB_Group_3,Cost_Category_12,27510.95
2024,9,Base,LOB_Group_3,Cost_Category_13,19979.28
2024,9,Project,LOB_Group_3,Cost_Category_14,34110.37
2024,9,Project,LOB_Group_3,Cost_Category_15,24883.99
2024,9,Base,LOB_Group_3,Cost_Category_16,89601.48
2024,9,Base,LOB_Group_4,Cost_Category_1,69567.77
2024,9,Base,LOB_Group_4,Cost_Category_2,78602.0
2024,9,Project,LOB_Group_4,Cost_Category_3,3928.51
2024,9,Base,LOB_Group_4,Cost_Category_4,73662.62
2024,9,Base,LOB_Group_4,Cost_Category_5,74634.32
2024,9,Project,LOB_Group_4,Cost_Category_6,70990.31
2024,9,Base,LOB_Group_4,Cost_Category_7,23591.71
2024,9,Base,LOB_Group_4,Cost_Category_8,48477.73
2024,9,Base,LOB_Group_4,Cost_Category_9,32898.9
2024,9,Base,LOB_Group_4,Cost_Category_10,96822.87
2024,9,Project,LOB_Group_4,Cost_Category_11,58728.26
2024,9,Project,LOB_Group_4,Cost_Category_12,26094.11
2024,9,Project,LOB_Group_4,Cost_Category_13,58557.41
2024,9,Base,LOB_Group_4,Cost_Category_14,18202.87
2024,9,Project,LOB_Group_4,Cost_Category_15,18312.32
2024,9,Base,LOB_Group_4,Cost_Category_16,15186.19
2024,9,Project,LOB_Group_5,Cost_Category_1,87895.59
2024,9,Base,LOB_Group_5,Cost_Category_2,35769.27
2024,9,Base,LOB_Group_5,Cost_Category_3,66395.81
2024,9,Base,LOB_Group_5,Cost_Category_4,25867.77
2024,9,Base,LOB_Group_5,Cost_Category_5,81287.66
2024,9,Project,LOB_Group_5,Cost_Category_6,31243.36
2024,9,Project,LOB_Group_5,Cost_Category_7,26635.53
2024,9,Project,LOB_Group_5,Cost_Category_8,41842.33
2024,9,Project,LOB_Group_5,Cost_Category_9,10201.4
2024,9,Project,LOB_Group_5,Cost_Category_10,12225.54
2024,9,Base,LOB_Group_5,Cost_Category_11,38592.95
2024,9,Project,LOB_Group_5,Cost_Category_12,39847.61
2024,9,Project,LOB_Group_5,Cost_Category_13,76888.95
2024,9,Project,LOB_Group_5,Cost_Category_14,38383.55
2024,9,Project,LOB_Group_5,Cost_Category_15,22702.05
2024,9,Base,LOB_Group_5,Cost_Category_16,84211.44
2024,9,Project,LOB_Group_6,Cost_Category_1,60465.83
2024,9,Base,LOB_Group_6,Cost_Category_2,35488.15
2024,9,Project,LOB_Group_6,Cost_Category_3,50046.54
2024,9,Project,LOB_Group_6,Cost_Category_4,87788.49
2024,9,Project,LOB_Group_6,Cost_Category_5,33756.12
2024,9,Project,LOB_Group_6,Cost_Category_6,50688.65
2024,9,Base,LOB_Group_6,Cost_Category_7,37055.85
2024,9,Base,LOB_Group_6,Cost_Category_8,89016.53
2024,9,Project,LOB_Group_6,Cost_Category_9,34513.06
2024,9,Project,LOB_Group_6,Cost_Category_10,14758.81
2024,9,Project,LOB_Group_6,Cost_Category_11,42090.04
2024,9,Project,LOB_Group_6,Cost_Category_12,26253.81
2024,9,Project,LOB_Group_6,Cost_Category_13,14497.32
2024,9,Project,LOB_Group_6,Cost_Category_14,15796.53
2024,9,Base,LOB_Group_6,Cost_Category_15,86357.07
2024,9,Base,LOB_Group_6,Cost_Category_16,80635.84
2024,9,Base,LOB_Group_7,Cost_Category_1,93097.33
2024,9,Project,LOB_Group_7,Cost_Category_2,7341.99
2024,9,Project,LOB_Group_7,Cost_Category_3,9695.23
2024,9,Base,LOB_Group_7,Cost_Category_4,82720.98
2024,9,Base,LOB_Group_7,Cost_Category_5,14224.86
2024,9,Base,LOB_Group_7,Cost_Category_6,72126.15
2024,9,Base,LOB_Group_7,Cost_Category_7,80754.87
2024,9,Base,LOB_Group_7,Cost_Category_8,15471.02
2024,9,Base,LOB_Group_7,Cost_Category_9,71950.58
2024,9,Project,LOB_Group_7,Cost_Category_10,59875.51
2024,9,Project,LOB_Group_7,Cost_Category_11,4831.66
2024,9,Project,LOB_Group_7,Cost_Category_12,25764.35
2024,9,Base,LOB_Group_7,Cost_Category_13,10487.81
2024,9,Base,LOB_Group_7,Cost_Category_14,28103.74
2024,9,Base,LOB_Group_7,Cost_Category_15,10173.27
2024,9,Project,LOB_Group_7,Cost_Category_16,95847.01
2024,9,Base,LOB_Group_8,Cost_Category_1,60829.12
2024,9,Project,LOB_Group_8,Cost_Category_2,10534.61
2024,9,Base,LOB_Group_8,Cost_Category_3,67221.69
2024,9,Base,LOB_Group_8,Cost_Category_4,21640.09
2024,9,Base,LOB_Group_8,Cost_Category_5,43866.32
2024,9,Base,LOB_Group_8,Cost_Category_6,21769.4
2024,9,Project,LOB_Group_8,Cost_Category_7,66516.52
2024,9,Project,LOB_Group_8,Cost_Category_8,79624.65
2024,9,Project,LOB_Group_8,Cost_Category_9,97003.34
2024,9,Project,LOB_Group_8,Cost_Category_10,46912.57
2024,9,Base,LOB_Group_8,Cost_Category_11,34907.1
2024,9,Base,LOB_Group_8,Cost_Category_12,2490.58
2024,9,Base,LOB_Group_8,Cost_Category_13,31845.73
2024,9,Base,LOB_Group_8,Cost_Category_14,2299.24
2024,9,Base,LOB_Group_8,Cost_Category_15,3047.28
2024,9,Base,LOB_Group_8,Cost_Category_16,67188.58
2024,10,Project,LOB_Group_1,Cost_Category_1,78974.65
2024,10,Project,LOB_Group_1,Cost_Category_2,7285.31
2024,10,Project,LOB_Group_1,Cost_Category_3,22006.76
2024,10,Project,LOB_Group_1,Cost_Category_4,54021.25
2024,10,Base,LOB_Group_1,Cost_Category_5,95960.15
2024,10,Base,LOB_Group_1,Cost_Category_6,46818.96
2024,10,Base,LOB_Group_1,Cost_Category_7,33848.35
2024,10,Project,LOB_Group_1,Cost_Category_8,51082.96
2024,10,Base,LOB_Group_1,Cost_Category_9,96290.05
2024,10,Project,LOB_Group_1,Cost_Category_10,86855.81
2024,10,Project,LOB_Group_1,Cost_Category_11,92332.75
2024,10,Base,LOB_Group_1,Cost_Category_12,54190.6
2024,10,Base,LOB_Group_1,Cost_Category_13,4229.72
2024,10,Project,LOB_Group_1,Cost_Category_14,62748.54
2024,10,Base,LOB_Group_1,Cost_Category_15,50738.1
2024,10,Project,LOB_Group_1,Cost_Category_16,26822.2
2024,10,Project,LOB_Group_2,Cost_Category_1,36753.22
2024,10,Base,LOB_Group_2,Cost_Category_2,36296.27
2024,10,Project,LOB_Group_2,Cost_Category_3,62672.29
2024,10,Project,LOB_Group_2,Cost_Category_4,36756.54
2024,10,Base,LOB_Group_2,Cost_Category_5,20092.84
2024,10,Project,LOB_Group_2,Cost_Category_6,11946.95
2024,10,Base,LOB_Group_2,Cost_Category_7,91294.44
2024,10,Project,LOB_Group_2,Cost_Category_8,48182.65
2024,10,Project,LOB_Group_2,Cost_Category_9,87514.11
2024,10,Project,LOB_Group_2,Cost_Category_10,58599.06
2024,10,Base,LOB_Group_2,Cost_Category_11,68123.43
2024,10,Base,LOB_Group_2,Cost_Category_12,96325.2
2024,10,Project,LOB_Group_2,Cost_Category_13,63816.68
2024,10,Base,LOB_Group_2,Cost_Category_14,50922.21
2024,10,Project,LOB_Group_2,Cost_Category_15,50994.93
2024,10,Base,LOB_Group_2,Cost_Category_16,40420.93
2024,10,Project,LOB_Group_3,Cost_Category_1,20180.05
2024,10,Base,LOB_Group_3,Cost_Category_2,47957.25
2024,10,Project,LOB_Group_3,Cost_Category_3,48197.87
2024,10,Base,LOB_Group_3,Cost_Category_4,31789.14
2024,10,Project,LOB_Group_3,Cost_Category_5,35360.47
2024,10,Project,LOB_Group_3,Cost_Category_6,3521.95
2024,10,Base,LOB_Group_3,Cost_Category_7,45942.12
2024,10,Base,LOB_Group_3,Cost_Category_8,69042.14
2024,10,Project,LOB_Group_3,Cost_Category_9,5057.62
2024,10,Base,LOB_Group_3,Cost_Category_10,69214.76
2024,10,Base,LOB_Group_3,Cost_Category_11,3680.97
2024,10,Project,LOB_Group_3,Cost_Category_12,55516.48
2024,10,Base,LOB_Group_3,Cost_Category_13,87372.75
2024,10,Base,LOB_Group_3,Cost_Category_14,82050.95
2024,10,Base,LOB_Group_3,Cost_Category_15,78643.44
2024,10,Project,LOB_Group_3,Cost_Category_16,7489.54
2024,10,Project,LOB_Group_4,Cost_Category_1,60483.25
2024,10,Base,LOB_Group_4,Cost_Category_2,52307.71
2024,10,Project,LOB_Group_4,Cost_Category_3,54913.56
2024,10,Base,LOB_Group_4,Cost_Category_4,25597.69
2024,10,Project,LOB_Group_4,Cost_Category_5,47834.44
2024,10,Base,LOB_Group_4,Cost_Category_6,14179.27
2024,10,Project,LOB_Group_4,Cost_Category_7,40872.57
2024,10,Base,LOB_Group_4,Cost_Category_8,22355.21
2024,10,Project,LOB_Group_4,Cost_Category_9,35075.54
2024,10,Base,LOB_Group_4,Cost_Category_10,25344.05
2024,10,Project,LOB_Group_4,Cost_Category_11,45569.29
2024,10,Base,LOB_Group_4,Cost_Category_12,64449.74
2024,10,Base,LOB_Group_4,Cost_Category_13,40574.08
2024,10,Base,LOB_Group_4,Cost_Category_14,42663.23
2024,10,Base,LOB_Group_4,Cost_Category_15,75998.87
2024,10,Base,LOB_Group_4,Cost_Category_16,27125.93
2024,10,Base,LOB_Group_5,Cost_Category_1,27103.95
2024,10,Project,LOB_Group_5,Cost_Category_2,9103.39
2024,10,Project,LOB_Group_5,Cost_Category_3,73084.3
2024,10,Base,LOB_Group_5,Cost_Category_4,83104.82
2024,10,Project,LOB_Group_5,Cost_Category_5,68417.54
2024,10,Base,LOB_Group_5,Cost_Category_6,43884.73
2024,10,Project,LOB_Group_5,Cost_Category_7,39837.34
2024,10,Project,LOB_Group_5,Cost_Category_8,71198.69
2024,10,Base,LOB_Group_5,Cost_Category_9,44872.09
2024,10,Base,LOB_Group_5,Cost_Category_10,66159.46
2024,10,Base,LOB_Group_5,Cost_Category_11,90868.02
2024,10,Project,LOB_Group_5,Cost_Category_12,12546.75
2024,10,Project,LOB_Group_5,Cost_Category_13,77972.45
2024,10,Project,LOB_Group_5,Cost_Category_14,35413.63
2024,10,Project,LOB_Group_5,Cost_Category_15,12985.37
2024,10,Project,LOB_Group_5,Cost_Category_16,32214.97
2024,10,Base,LOB_Group_6,Cost_Category_1,93906.68
2024,10,Project,LOB_Group_6,Cost_Category_2,80752.18
2024,10,Base,LOB_Group_6,Cost_Category_3,71602.68
2024,10,Base,LOB_Group_6,Cost_Category_4,4543.31
2024,10,Base,LOB_Group_6,Cost_Category_5,88919.44
2024,10,Base,LOB_Group_6,Cost_Category_6,74685.76
2024,10,Project,LOB_Group_6,Cost_Category_7,68945.05
2024,10,Base,LOB_Group_6,Cost_Category_8,35742.9
2024,10,Base,LOB_Group_6,Cost_Category_9,38370.78
2024,10,Base,LOB_Group_6,Cost_Category_10,52914.26
2024,10,Base,LOB_Group_6,Cost_Category_11,57931.63
2024,10,Project,LOB_Group_6,Cost_Category_12,80976.81
2024,10,Base,LOB_Group_6,Cost_Category_13,32941.7
2024,10,Base,LOB_Group_6,Cost_Category_14,17469.29
2024,10,Base,LOB_Group_6,Cost_Category_15,80034.39
2024,10,Base,LOB_Group_6,Cost_Category_16,70041.4
2024,10,Base,LOB_Group_7,Cost_Category_1,82013.87
2024,10,Project,LOB_Group_7,Cost_Category_2,18937.72
2024,10,Base,LOB_Group_7,Cost_Category_3,57171.22
2024,10,Project,LOB_Group_7,Cost_Category_4,81774.75
2024,10,Base,LOB_Group_7,Cost_Category_5,69937.82
2024,10,Base,LOB_Group_7,Cost_Category_6,44495.01
2024,10,Base,LOB_Group_7,Cost_Category_7,5239.75
2024,10,Base,LOB_Group_7,Cost_Category_8,87218.09
2024,10,Project,LOB_Group_7,Cost_Category_9,92889.83
2024,10,Project,LOB_Group_7,Cost_Category_10,3203.82
2024,10,Base,LOB_Group_7,Cost_Category_11,91082.46
2024,10,Base,LOB_Group_7,Cost_Category_12,26687.02
2024,10,Project,LOB_Group_7,Cost_Category_13,71449.88
2024,10,Project,LOB_Group_7,Cost_Category_14,77105.75
2024,10,Base,LOB_Group_7,Cost_Category_15,50010.24
2024,10,Project,LOB_Group_7,Cost_Category_16,30645.59
2024,10,Project,LOB_Group_8,Cost_Category_1,75429.0
2024,10,Project,LOB_Group_8,Cost_Category_2,60025.64
2024,10,Base,LOB_Group_8,Cost_Category_3,41403.22
2024,10,Base,LOB_Group_8,Cost_Category_4,91059.22
2024,10,Project,LOB_Group_8,Cost_Category_5,16871.01
2024,10,Base,LOB_Group_8,Cost_Category_6,40942.56
2024,10,Project,LOB_Group_8,Cost_Category_7,95050.4
2024,10,Base,LOB_Group_8,Cost_Category_8,25950.75
2024,10,Project,LOB_Group_8,Cost_Category_9,6438.88
2024,10,Project,LOB_Group_8,Cost_Category_10,63322.98
2024,10,Base,LOB_Group_8,Cost_Category_11,34554.23
2024,10,Project,LOB_Group_8,Cost_Category_12,93649.52
2024,10,Base,LOB_Group_8,Cost_Category_13,80836.08
2024,10,Project,LOB_Group_8,Cost_Category_14,67507.6
2024,10,Project,LOB_Group_8,Cost_Category_15,3706.61
2024,10,Project,LOB_Group_8,Cost_Category_16,2602.44
2024,11,Project,LOB_Group_1,Cost_Category_1,41856.57
2024,11,Project,LOB_Group_1,Cost_Category_2,85202.81
2024,11,Base,LOB_Group_1,Cost_Category_3,45436.05
2024,11,Project,LOB_Group_1,Cost_Category_4,39519.13
2024,11,Base,LOB_Group_1,Cost_Category_5,58980.33
2024,11,Base,LOB_Group_1,Cost_Category_6,15837.58
2024,11,Base,LOB_Group_1,Cost_Category_7,20140.79
2024,11,Project,LOB_Group_1,Cost_Category_8,67373.09
2024,11,Base,LOB_Group_1,Cost_Category_9,60216.5
2024,11,Base,LOB_Group_1,Cost_Category_10,42804.81
2024,11,Project,LOB_Group_1,Cost_Category_11,67746.19
2024,11,Project,LOB_Group_1,Cost_Category_12,66928.56
2024,11,Base,LOB_Group_1,Cost_Category_13,2124.37
2024,11,Project,LOB_Group_1,Cost_Category_14,60063.61
2024,11,Base,LOB_Group_1,Cost_Category_15,40241.34
2024,11,Project,LOB_Group_1,Cost_Category_16,10097.7
2024,11,Base,LOB_Group_2,Cost_Category_1,12834.22
2024,11,Project,LOB_Group_2,Cost_Category_2,39264.4
2024,11,Base,LOB_Group_2,Cost_Category_3,43437.05
2024,11,Project,LOB_Group_2,Cost_Category_4,10917.52
2024,11,Project,LOB_Group_2,Cost_Category_5,96709.71
2024,11,Base,LOB_Group_2,Cost_Category_6,92127.06
2024,11,Project,LOB_Group_2,Cost_Category_7,57292.66
2024,11,Base,LOB_Group_2,Cost_Category_8,97474.88
2024,11,Project,LOB_Group_2,Cost_Category_9,73691.41
2024,11,Base,LOB_Group_2,Cost_Category_10,42385.73
2024,11,Base,LOB_Group_2,Cost_Category_11,85056.5
2024,11,Base,LOB_Group_2,Cost_Category_12,53591.01
2024,11,Base,LOB_Group_2,Cost_Category_13,89311.64
2024,11,Base,LOB_Group_2,Cost_Category_14,87746.01
2024,11,Base,LOB_Group_2,Cost_Category_15,66295.35
2024,11,Project,LOB_Group_2,Cost_Category_16,99758.26
2024,11,Project,LOB_Group_3,Cost_Category_1,73246.59
2024,11,Project,LOB_Group_3,Cost_Category_2,52673.99
2024,11,Base,LOB_Group_3,Cost_Category_3,10555.91
2024,11,Project,LOB_Group_3,Cost_Category_4,18092.39
2024,11,Project,LOB_Group_3,Cost_Category_5,69985.31
2024,11,Project,LOB_Group_3,Cost_Category_6,55561.41
2024,11,Project,LOB_Group_3,Cost_Category_7,20026.04
2024,11,Base,LOB_Group_3,Cost_Category_8,69767.2
2024,11,Project,LOB_Group_3,Cost_Category_9,27556.87
2024,11,Base,LOB_Group_3,Cost_Category_10,88501.74
2024,11,Base,LOB_Group_3,Cost_Category_11,66796.12
2024,11,Base,LOB_Group_3,Cost_Category_12,53331.57
2024,11,Project,LOB_Group_3,Cost_Category_13,49584.89
2024,11,Project,LOB_Group_3,Cost_Category_14,3987.76
